1,0,1,4,0,0,0,0,0,0,0,0
1,1,1,4,0,0,0,0,0,0,0,0
2,0,1,4,899.5,256.5,35,61,0,0,0,0
2,1,1,4,1114.5,230,33,40,0,0,0,0
3,0,1,4,899.5,256.5,35,61,-5.48058,0.782939,-12.6973,1.81359
3,1,1,4,1114.5,230,33,40,2.34885,0.78295,5.44172,1.81408
4,0,1,4,897,256.5,34,61,-10.3385,1.47698,-18.9716,2.70985
4,1,1,4,1115,230,32,40,4.43082,1.47693,8.13067,2.71046
5,0,1,4,895.5,257,33,62,-28.8293,-1.62899,-34.7095,0.173045
5,1,1,4,1115.5,230.5,31,41,13.6818,4.56069,15.9797,5.32714
6,0,1,4,892.5,256.5,33,61,-31.6049,0.303081,-37.3343,1.2768
6,1,1,4,1117,230,30,40,15.4398,5.14652,17.4896,5.83036
7,0,1,4,891.5,256,33,62,-93.0832,-3.70866,-66.6213,-0.556526
7,1,1,4,1117,231,30,40,39.6108,8.42422,29.1046,7.50721
8,0,1,4,886,256,34,60,-176.654,5.01964,-101.104,2.59562
8,1,1,4,1120,231,30,40,65.3355,13.1159,40.0842,9.54947
9,0,1,4,879,256.5,34,61,-239.87,15.1771,-127.717,6.09246
9,1,1,4,1122,232,30,40,88.5969,24.1025,49.8878,13.5881
10,0,1,4,873,257.5,34,61,-222.597,18.5287,-130.474,7.61473
10,1,1,4,1125,232,30,40,81.013,24.7549,50.5413,14.5886
11,0,1,4,869,257.5,34,61,-195.24,30.1201,-129.87,11.6325
11,1,1,4,1126,233,30,40,80.7734,12.333,53.1715,11.7673
12,0,1,4,865.5,258,35,62,-163.107,31.6252,-126.97,13.0773
12,1,1,4,1128,233,30,40,96.2758,0.433445,60.4027,8.69233
13,0,1,4,862.5,258.5,35,63,-136.782,27.155,-124.555,12.7972
13,1,1,4,1130.5,233,31,40,116.656,-21.6692,69.6903,2.11079
14,0,1,4,859.5,259.5,35,63,-126.653,87.5824,-125.999,32.2918
14,1,1,4,1133,232,32,40,168.977,-34.2638,89.6741,-2.49118
15,0,1,4,855.5,262,35,64,-78.068,108.519,-114.695,41.9019
15,1,1,4,1138,231.5,34,39,171.079,-40.0793,95.9784,-5.494
16,0,1,4,853.5,265,35,66,-67.8873,125.212,-113.906,51.0766
16,1,1,4,1141.5,231.5,35,39,147.128,-46.103,93.7022,-8.83657
17,0,1,4,850,267,36,68,-68.3002,111.629,-116.313,50.5216
17,1,1,4,1143.5,230.5,35,39,120.823,-46.8672,89.4602,-10.6373
18,0,1,4,846.5,268.5,37,69,-73.1562,106.63,-120.351,52.4265
18,1,1,4,1145.5,230,35,40,99.2839,-44.6483,85.6735,-11.3952
19,0,1,4,842,269.5,38,71,-72.4281,98.9159,-122.515,53.0642
19,1,1,4,1147.5,230,35,40,81.7431,-37.5809,82.3517,-10.2118
20,0,1,4,837.5,271,39,72,-65.5714,92.985,-122.233,54.0279
20,1,1,4,1149,229.5,36,41,67.4686,-31.5851,79.4648,-9.10472
21,0,1,4,834,272,40,74,-42.5297,79.9642,-115.024,51.8182
21,1,1,4,1150.5,230.5,35,41,47.8021,-29.1994,73.6948,-9.18142
22,0,1,4,832,273.5,40,75,-25.0155,71.2483,-109.057,50.8091
22,1,1,4,1151.5,229.5,35,41,31.672,-26.3278,68.4869,-8.94241
23,0,1,4,829,274,40,76,-24.9232,58.6052,-109.851,47.6926
23,1,1,4,1152.5,230,35,42,22.9782,-21.1032,65.7645,-7.54736
24,0,1,4,826,275.5,40,77,-24.2176,54.5362,-110.366,47.8315
24,1,1,4,1155,230,34,42,20.9122,-16.9049,65.6085,-6.37748
25,0,1,4,822,276.5,40,77,-28.674,53.4944,-113.209,49.1732
25,1,1,4,1157,230,34,42,18.9305,-17.2034,65.4006,-7.07757
26,0,1,4,818,278,40,78,-18.5092,47.1865,-109.433,48.0197
26,1,1,4,1159,230,34,42,10.1566,-16.582,61.9473,-7.36178
27,0,1,4,815.5,278.5,41,79,-11.4279,41.1528,-106.702,46.7411
27,1,1,4,1160,229.5,34,41,5.86171,-15.3826,60.2556,-7.34664
28,0,1,4,812.5,280,41,80,-6.56684,33.9272,-104.758,44.6567
28,1,1,4,1161,229.5,34,41,13.6766,-13.8474,64.1891,-7.12723
29,0,1,4,809.5,281,41,80,-1.86192,32.0032,-102.708,44.8598
29,1,1,4,1164.5,229.5,35,41,15.6251,-9.21344,65.5849,-5.35495
30,0,1,4,806.5,282,41,80,-4.4408,25.1241,-104.02,42.5952
30,1,1,4,1166.5,229.5,35,41,16.4392,-6.93267,66.5005,-4.55525
31,0,1,4,803,283,40,80,-6.32085,19.2105,-105.083,40.5616
31,1,1,4,1169.5,230,35,42,16.4182,-2.2276,67.0383,-2.49628
32,0,1,4,799,283,38,80,-10.2728,18.0542,-107.216,40.6384
32,1,1,4,1171.5,230.5,35,43,15.7853,1.30451,67.2778,-0.850571
33,0,1,4,795,285,38,82,-10.3145,13.7356,-107.579,39.1417
33,1,1,4,1173,230.5,34,43,13.417,2.60486,66.6533,-0.173213
34,0,1,4,791,285.5,38,83,-2.49033,7.30642,-104.13,36.4823
34,1,1,4,1175.5,230.5,33,43,6.0585,3.55287,63.5339,0.374602
35,0,1,4,789,286.5,38,83,3.11662,-0.420536,-101.504,32.9925
35,1,1,4,1177,230.5,32,43,2.93241,28.1387,62.2256,12.3723
36,0,1,4,786,286,38,84,8.1697,8.69579,-98.9676,37.3671
36,1,1,4,1178,233.5,32,45,-0.787606,41.3189,60.5324,19.6551
37,0,1,4,783,288.5,38,85,21.3544,9.79843,-92.3709,38.1847
37,1,1,4,1180,236,32,46,-8.55051,49.3701,56.7825,24.8939
38,0,1,4,781.5,289.5,39,85,17.597,8.69312,-93.4552,37.9848
38,1,1,4,1181,237.5,32,47,-7.79205,54.4904,56.8601,28.9858
39,0,1,4,778,291.5,38,85,18.8328,8.45447,-92.2797,38.1612
