282,-1,36,394
356,-1,355,396
365,-1,410,396
369,-1,433,398
370,-1,519,698
371,-1,520,696
372,-1,520,695
372,-1,455,397
373,-1,461,397
373,-1,521,694
374,-1,521,694
374,-1,466,397
375,-1,522,694
376,-1,522,694
376,-1,481,399
377,-1,489,400
453,-1,533,348
493,-1,310,369
508,-1,676,811
509,-1,676,808
510,-1,676,807
511,-1,676,805
512,-1,676,805
513,-1,677,802
514,-1,677,799
515,-1,678,796
522,-1,430,354
